               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.028742,           0.0090494,                   0,             0.95272,             0.96354,             0.98132,             0.65662,            0.025962,           0.0051787,                   0,            0.007624,            0.007624,            0.007624
                  50,            0.030093,           0.0090122,                   0,             0.93702,              0.9551,              0.9769,             0.64939,            0.026521,           0.0053472,                   0,           0.0075745,           0.0075745,           0.0075745
                  51,            0.028818,           0.0091511,                   0,             0.93667,             0.96327,              0.9798,             0.66145,            0.025536,           0.0051487,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.029104,           0.0093831,                   0,             0.93968,             0.96292,             0.98144,             0.65828,             0.02589,           0.0051959,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,            0.028844,           0.0093633,                   0,             0.94513,             0.95569,             0.98178,             0.65621,            0.026055,           0.0051853,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.028618,           0.0094366,                   0,             0.94474,             0.96694,             0.98311,             0.66598,            0.025495,           0.0051565,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.028269,           0.0092061,                   0,              0.9385,             0.96107,             0.97929,             0.65446,            0.026138,           0.0053407,                   0,            0.007327,            0.007327,            0.007327
                  56,            0.028642,           0.0091795,                   0,             0.94187,             0.96443,             0.98491,             0.67695,            0.024862,           0.0049875,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.028583,           0.0094617,                   0,             0.94305,             0.94619,             0.97771,             0.65576,            0.025989,           0.0053454,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.028193,           0.0089942,                   0,             0.94626,              0.9621,             0.98384,             0.66924,            0.024848,            0.005111,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.028659,           0.0093609,                   0,             0.95376,             0.96152,             0.98623,             0.67482,            0.024916,           0.0050547,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.028536,           0.0089075,                   0,             0.94027,             0.96374,             0.98287,             0.66519,            0.025172,           0.0050736,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.028427,           0.0093865,                   0,              0.9495,             0.96268,             0.98472,             0.67237,            0.025011,           0.0050273,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.028295,           0.0089654,                   0,             0.95047,             0.96093,             0.98357,             0.65784,            0.025944,             0.00511,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.027667,            0.008726,                   0,             0.94944,             0.97445,             0.98587,             0.68901,             0.02426,           0.0049284,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.028075,           0.0087508,                   0,             0.94632,             0.97318,             0.98441,             0.68669,            0.024144,           0.0049914,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.027698,           0.0085821,                   0,             0.93846,             0.96918,             0.98325,             0.67026,            0.024953,           0.0051063,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.028009,           0.0088403,                   0,             0.94656,             0.97093,             0.98435,             0.68108,            0.024236,           0.0050313,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.028538,           0.0091146,                   0,             0.95237,             0.96777,             0.98615,             0.68553,              0.0241,           0.0048943,                   0,            0.006733,            0.006733,            0.006733
                  68,             0.02735,            0.008734,                   0,             0.95765,             0.95918,              0.9849,             0.67983,            0.024448,           0.0050136,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.027806,           0.0089553,                   0,              0.9572,              0.9691,             0.98507,             0.68388,            0.024283,           0.0049368,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.027535,           0.0086851,                   0,             0.95363,             0.95934,             0.98394,             0.68588,            0.024091,           0.0049025,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.027384,           0.0088001,                   0,             0.94739,             0.97668,             0.98517,             0.68652,            0.023911,           0.0049344,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.027699,           0.0088035,                   0,             0.94054,             0.95928,             0.98184,             0.66526,            0.025304,           0.0051454,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.027095,           0.0086073,                   0,             0.94989,             0.97277,             0.98482,             0.68612,            0.024106,           0.0049132,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.027468,           0.0088584,                   0,             0.95182,             0.96772,             0.98368,             0.69002,            0.023987,           0.0048952,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.027303,            0.008746,                   0,              0.9514,             0.97031,             0.98542,             0.69213,            0.023769,           0.0048336,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.026748,           0.0084715,                   0,             0.93263,             0.96049,             0.98446,              0.6787,            0.024596,           0.0050943,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.027233,           0.0085945,                   0,             0.95092,             0.97026,             0.98534,             0.69015,            0.023787,           0.0048573,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.027005,           0.0090022,                   0,             0.95212,             0.97402,             0.98664,             0.69529,            0.023362,            0.004803,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.027408,           0.0086736,                   0,             0.95454,             0.97943,             0.98698,             0.70007,            0.023137,           0.0047265,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.027239,           0.0086711,                   0,             0.95559,             0.97085,             0.98723,              0.6995,             0.02334,           0.0047522,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.027056,           0.0087422,                   0,             0.94876,             0.97085,              0.9862,             0.68534,            0.023765,           0.0049032,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.026568,            0.009007,                   0,             0.94895,             0.96735,             0.98579,             0.69742,            0.023129,           0.0047372,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.026838,           0.0084967,                   0,             0.95534,               0.973,             0.98741,              0.6988,            0.023318,           0.0047477,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.026701,           0.0085812,                   0,             0.95022,             0.96826,             0.98482,             0.69562,            0.023449,           0.0048591,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.027106,           0.0086061,                   0,             0.96161,             0.96387,             0.98655,             0.70012,            0.023364,           0.0047219,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.026335,           0.0084167,                   0,             0.95054,             0.97493,              0.9871,             0.69692,            0.023471,           0.0047242,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.026547,           0.0087444,                   0,             0.94154,             0.98598,             0.98822,             0.69436,            0.023433,           0.0047384,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.026229,           0.0084813,                   0,             0.95116,             0.98017,             0.98778,             0.70559,            0.022869,            0.004706,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.026129,           0.0086714,                   0,             0.95837,             0.97784,             0.98753,              0.7028,            0.023198,            0.004688,                   0,            0.005644,            0.005644,            0.005644
                  90,             0.02648,           0.0080392,                   0,             0.94799,             0.98076,             0.98755,             0.70288,            0.022952,            0.004703,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,             0.02597,           0.0083542,                   0,             0.96001,             0.96385,             0.98772,             0.70495,            0.022964,           0.0046617,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.026464,           0.0085219,                   0,             0.95141,             0.98251,             0.98912,             0.70757,            0.022686,           0.0047236,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.026284,           0.0086289,                   0,             0.95773,             0.97843,             0.98785,             0.71769,            0.022332,           0.0046224,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.026752,           0.0082755,                   0,             0.95997,             0.97893,             0.98916,             0.71315,            0.022446,           0.0046177,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,             0.02524,           0.0081605,                   0,             0.96082,             0.97668,             0.98776,             0.71909,            0.021928,           0.0045529,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.025786,           0.0084753,                   0,             0.95635,             0.97609,             0.98782,             0.71296,            0.022388,           0.0046139,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.025794,           0.0082072,                   0,             0.95878,             0.97656,             0.98797,             0.71293,            0.022443,           0.0046972,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.025696,           0.0084275,                   0,             0.94571,             0.98601,             0.98702,             0.71839,            0.022022,           0.0045558,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.025628,           0.0082719,                   0,             0.95241,             0.98013,             0.98677,             0.71489,            0.022024,           0.0046142,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.025649,           0.0083955,                   0,             0.96306,             0.96735,             0.98754,             0.71803,            0.022064,           0.0045587,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.025499,           0.0083366,                   0,             0.95517,             0.97959,             0.98894,             0.72376,            0.021855,           0.0045129,                   0,             0.00505,             0.00505,             0.00505
                 102,             0.02531,           0.0084171,                   0,             0.95877,             0.97959,             0.98959,             0.71804,            0.022097,           0.0045548,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.025477,           0.0084473,                   0,             0.95897,             0.98115,             0.98872,             0.72332,            0.021719,           0.0045129,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.025604,           0.0083426,                   0,              0.9598,             0.97454,             0.98821,             0.72843,            0.021659,           0.0045183,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.025086,            0.008544,                   0,             0.95316,             0.97726,             0.98754,             0.72611,            0.021756,           0.0045395,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.025741,           0.0079686,                   0,              0.9592,             0.98017,             0.98886,             0.72442,            0.021506,           0.0044762,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.025094,           0.0081901,                   0,             0.95737,             0.98201,             0.98933,             0.72274,            0.021681,           0.0044937,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.024866,           0.0079987,                   0,             0.96436,             0.98192,             0.98958,               0.729,            0.021339,           0.0044503,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.025087,           0.0080471,                   0,              0.9615,             0.97557,             0.98962,             0.72578,            0.021555,           0.0044835,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.024682,            0.008171,                   0,             0.96504,             0.98181,             0.99012,             0.72921,            0.021414,           0.0044102,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,             0.02518,           0.0081641,                   0,             0.96344,             0.98337,             0.98916,             0.72941,            0.021438,           0.0044589,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.025308,           0.0080288,                   0,             0.96451,             0.97668,             0.98979,             0.73134,            0.020903,           0.0043979,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.024946,           0.0083602,                   0,             0.96129,             0.98251,             0.98977,             0.73925,            0.020933,           0.0043798,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.025174,           0.0080205,                   0,             0.96991,             0.97609,             0.99027,             0.73706,            0.021082,           0.0043703,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,              0.0245,           0.0079747,                   0,             0.96234,             0.98484,             0.99088,             0.73647,            0.020801,           0.0043553,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.024608,           0.0078578,                   0,             0.95849,             0.98292,             0.99068,             0.73657,            0.020658,           0.0043495,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.024678,           0.0076865,                   0,             0.95749,             0.97901,              0.9891,             0.72383,            0.021693,           0.0045421,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.024917,           0.0077471,                   0,             0.96605,             0.97885,             0.98968,             0.73322,            0.021207,           0.0044101,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.025137,           0.0079012,                   0,             0.96709,              0.9766,             0.99036,              0.7354,            0.020924,           0.0043393,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.024841,           0.0078598,                   0,              0.9705,             0.98192,             0.99042,             0.73786,            0.020812,            0.004372,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.024642,            0.007956,                   0,             0.96232,             0.98426,             0.98991,             0.74097,            0.020871,           0.0043367,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.024261,           0.0080288,                   0,             0.96537,             0.98484,             0.99034,             0.74486,             0.02048,            0.004301,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,             0.02419,           0.0078897,                   0,             0.96598,             0.97671,             0.98957,             0.74359,            0.020379,           0.0042832,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.024327,           0.0075499,                   0,             0.97169,             0.98017,             0.99107,             0.74216,            0.020498,            0.004281,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.024278,           0.0079435,                   0,             0.96333,             0.98776,             0.99031,             0.74686,            0.020348,           0.0042456,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.023805,            0.008219,                   0,             0.96687,             0.98705,              0.9912,             0.74403,            0.020536,           0.0042583,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.024536,           0.0078365,                   0,             0.96485,             0.98484,              0.9909,             0.73933,            0.020702,           0.0043337,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.024127,           0.0075961,                   0,             0.97052,             0.97891,             0.99121,              0.7479,            0.020209,           0.0042276,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.023672,           0.0074992,                   0,             0.97011,             0.98408,             0.99204,             0.74847,            0.020175,           0.0042303,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.024223,            0.007799,                   0,             0.97011,             0.97668,             0.99088,             0.74659,            0.020272,           0.0042567,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.024129,           0.0078369,                   0,             0.97444,             0.97829,              0.9909,             0.75399,            0.019878,           0.0041919,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.023954,           0.0078113,                   0,             0.97062,             0.98134,             0.99067,             0.75159,            0.019879,           0.0041891,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.023408,            0.007545,                   0,             0.96842,             0.98345,             0.99058,             0.75074,            0.020058,           0.0041814,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.023801,           0.0078009,                   0,             0.96774,             0.98834,              0.9911,              0.7554,            0.019893,           0.0041624,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,             0.02324,           0.0075399,                   0,              0.9699,             0.98251,             0.99212,             0.75196,            0.019857,           0.0041316,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.023633,           0.0080238,                   0,             0.97236,             0.98462,             0.99155,             0.75765,            0.019726,            0.004116,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.023318,           0.0079585,                   0,             0.96692,             0.98867,             0.99124,             0.75645,             0.01954,           0.0041442,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.023595,           0.0076587,                   0,             0.96911,             0.98426,             0.99059,             0.75136,            0.020134,           0.0041961,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.023165,           0.0072395,                   0,             0.96574,             0.98632,              0.9895,             0.75396,             0.01977,           0.0041402,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.023588,           0.0077449,                   0,             0.97252,             0.97434,             0.98905,             0.75347,            0.020065,           0.0041924,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.023478,           0.0074695,                   0,             0.96309,             0.98892,             0.99139,             0.75354,            0.019898,           0.0041646,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.023632,           0.0076323,                   0,             0.96841,             0.98307,             0.99026,             0.76046,            0.019614,           0.0040982,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.023363,           0.0076462,                   0,             0.96857,             0.98831,             0.99141,             0.75757,            0.019725,           0.0041046,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.022856,           0.0073077,                   0,             0.97182,              0.9853,             0.99155,             0.76365,            0.019359,           0.0040689,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.023554,           0.0074465,                   0,              0.9747,             0.98847,             0.99177,             0.75715,            0.019459,           0.0040879,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.022613,           0.0073331,                   0,              0.9712,             0.98331,             0.99107,             0.76855,            0.019119,           0.0040438,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.022776,            0.007233,                   0,             0.97641,             0.98601,             0.99204,             0.76651,             0.01916,           0.0040305,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.022895,           0.0075662,                   0,              0.9722,             0.98542,             0.99193,              0.7704,             0.01886,           0.0040062,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.022788,           0.0078387,                   0,             0.97573,              0.9845,             0.99195,             0.76773,            0.019012,           0.0040157,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.022596,            0.007533,                   0,             0.97461,             0.98492,             0.99212,             0.76866,            0.019051,           0.0040162,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.023387,           0.0076948,                   0,             0.97586,             0.98989,             0.99183,             0.76732,            0.019061,           0.0040352,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.022895,           0.0074245,                   0,             0.96988,             0.98834,             0.99155,             0.76572,            0.018792,            0.004054,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.022712,           0.0074856,                   0,             0.96694,              0.9891,              0.9916,             0.77097,             0.01869,           0.0040322,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.022605,           0.0072698,                   0,             0.97038,             0.98309,             0.99175,             0.76936,            0.018913,           0.0040331,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.022592,           0.0073677,                   0,             0.97064,              0.9831,             0.99143,             0.77147,            0.018806,           0.0040122,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.022734,           0.0074491,                   0,             0.97523,             0.98696,             0.99251,             0.76583,            0.018934,           0.0040254,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.023004,           0.0073646,                   0,             0.97413,             0.98821,             0.99292,             0.77217,            0.018727,           0.0039797,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.022342,           0.0072101,                   0,             0.97366,             0.99139,             0.99284,             0.77609,            0.018502,           0.0039142,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.022491,           0.0075077,                   0,             0.98035,             0.98601,             0.99321,              0.7733,            0.018289,           0.0039224,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.022609,           0.0071743,                   0,             0.97727,             0.98776,             0.99306,             0.77767,            0.018232,            0.003923,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.022281,           0.0073774,                   0,             0.97812,             0.99045,             0.99298,             0.77798,            0.018252,           0.0039255,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.022412,           0.0071402,                   0,             0.97251,             0.98997,             0.99253,             0.78147,             0.01821,           0.0038912,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.021753,           0.0070224,                   0,             0.98185,             0.98834,             0.99251,             0.78159,            0.018095,            0.003876,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.022027,           0.0075235,                   0,             0.97692,             0.98721,             0.99295,             0.78387,            0.017958,           0.0038585,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.021827,            0.007219,                   0,             0.97637,             0.98786,             0.99305,             0.78496,            0.017804,            0.003871,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.022163,           0.0072734,                   0,             0.97898,              0.9895,             0.99286,             0.78455,            0.017904,           0.0038722,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.022321,           0.0073127,                   0,             0.97924,             0.98998,             0.99288,             0.78515,            0.017904,           0.0038553,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.021736,           0.0072584,                   0,             0.97744,             0.99125,              0.9933,             0.78483,            0.017853,           0.0038581,                   0,           0.0017335,           0.0017335,           0.0017335
