               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 164,            0.014281,           0.0032565,                   0,             0.99974,                   1,               0.995,             0.92502,           0.0082298,           0.0014969,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.013611,           0.0035119,                   0,             0.99976,                   1,               0.995,             0.92394,           0.0083824,           0.0015092,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.013073,           0.0035258,                   0,             0.99976,                   1,               0.995,             0.92802,           0.0082818,           0.0014916,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.013845,           0.0036618,                   0,             0.99975,                   1,               0.995,              0.9281,           0.0083835,           0.0014641,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.012782,           0.0030946,                   0,             0.99975,                   1,               0.995,             0.92889,           0.0084429,           0.0015104,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.013067,           0.0033184,                   0,             0.99972,                   1,               0.995,             0.91966,           0.0082352,           0.0014802,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.014339,           0.0031769,                   0,             0.99971,                   1,               0.995,             0.93424,           0.0082192,           0.0014621,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.013394,           0.0035158,                   0,             0.99975,                   1,               0.995,              0.9378,           0.0079529,           0.0014376,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.013384,           0.0032604,                   0,             0.99968,                   1,               0.995,             0.93207,           0.0082597,           0.0014443,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.014173,           0.0034695,                   0,             0.99968,                   1,               0.995,             0.93236,           0.0081656,           0.0014442,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.013069,           0.0032095,                   0,              0.9997,                   1,               0.995,             0.93817,           0.0078841,           0.0014341,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.013272,           0.0033702,                   0,             0.99976,                   1,               0.995,             0.94285,           0.0076891,           0.0014141,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.012989,           0.0035407,                   0,             0.99976,                   1,               0.995,             0.94683,           0.0076489,           0.0014062,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.012401,           0.0031384,                   0,             0.99975,                   1,               0.995,             0.93542,           0.0077061,           0.0013952,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.012429,           0.0033527,                   0,             0.99977,                   1,               0.995,             0.94249,           0.0074704,           0.0013806,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.012187,           0.0031488,                   0,             0.99977,                   1,               0.995,             0.94236,           0.0076589,           0.0013919,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.012621,           0.0033716,                   0,             0.99977,                   1,               0.995,             0.94377,           0.0075978,            0.001397,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,             0.01334,           0.0035728,                   0,             0.99971,                   1,               0.995,             0.94025,           0.0077707,            0.001414,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.013184,           0.0031505,                   0,             0.99969,                   1,               0.995,             0.94406,           0.0075298,            0.001388,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.012392,           0.0032213,                   0,             0.99975,                   1,               0.995,             0.94673,           0.0074207,           0.0013738,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.013318,           0.0031697,                   0,             0.99975,                   1,               0.995,             0.94647,           0.0075093,           0.0013729,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.012326,           0.0033353,                   0,             0.99975,                   1,               0.995,              0.9466,           0.0075047,           0.0013902,                   0,            0.000892,            0.000892,            0.000892
                 186,             0.01215,           0.0032649,                   0,             0.99972,                   1,               0.995,             0.94677,            0.007611,           0.0013943,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.012925,           0.0034517,                   0,             0.99975,                   1,               0.995,             0.94207,           0.0076991,           0.0014114,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.012472,           0.0033226,                   0,             0.99975,                   1,               0.995,             0.95307,            0.007298,           0.0013785,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.012114,           0.0029781,                   0,             0.99975,                   1,               0.995,             0.94551,            0.007382,           0.0013835,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.012241,           0.0028095,                   0,             0.99974,                   1,               0.995,              0.9462,           0.0073355,           0.0013917,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.013398,           0.0034097,                   0,             0.99976,                   1,               0.995,             0.95053,           0.0072642,           0.0013719,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.012893,           0.0034706,                   0,             0.99976,                   1,               0.995,               0.959,           0.0071073,           0.0013611,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.011505,           0.0029408,                   0,             0.99977,                   1,               0.995,             0.95997,           0.0070489,           0.0013529,                   0,            0.000496,            0.000496,            0.000496
                 194,            0.011894,           0.0034387,                   0,             0.99977,                   1,               0.995,             0.95684,           0.0071195,           0.0013527,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,             0.01249,           0.0030001,                   0,             0.99977,                   1,               0.995,             0.96123,           0.0070276,           0.0013355,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.011357,           0.0031364,                   0,             0.99977,                   1,               0.995,              0.9549,           0.0070035,           0.0013284,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.012436,           0.0029956,                   0,             0.99976,                   1,               0.995,             0.96173,           0.0068986,           0.0013264,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.012405,           0.0029378,                   0,             0.99977,                   1,               0.995,             0.95753,           0.0069375,            0.001328,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.012052,           0.0029359,                   0,             0.99976,                   1,               0.995,             0.96054,           0.0069348,           0.0013289,                   0,            0.000199,            0.000199,            0.000199
