               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  43,            0.030078,            0.018672,                   0,             0.93667,             0.98603,             0.99012,             0.75864,            0.018443,           0.0078123,                   0,            0.007921,            0.007921,            0.007921
                  44,            0.026912,            0.017265,                   0,             0.96017,             0.97037,             0.99115,             0.71259,            0.020139,           0.0079393,                   0,           0.0078715,           0.0078715,           0.0078715
                  45,            0.027884,            0.016555,                   0,             0.97027,             0.96686,             0.99207,             0.69897,            0.021128,           0.0080505,                   0,            0.007822,            0.007822,            0.007822
                  46,            0.025897,            0.013544,                   0,             0.96874,             0.97037,             0.99242,             0.75004,            0.018604,           0.0077783,                   0,           0.0077725,           0.0077725,           0.0077725
                  47,            0.025566,             0.01421,                   0,             0.98491,             0.96687,             0.99225,             0.73136,              0.0192,           0.0076693,                   0,            0.007723,            0.007723,            0.007723
                  48,            0.025022,            0.014331,                   0,             0.97015,             0.96306,             0.99193,             0.70185,            0.021434,           0.0078525,                   0,           0.0076735,           0.0076735,           0.0076735
                  49,            0.027257,            0.012901,                   0,             0.96811,             0.97037,             0.99041,             0.71075,            0.019124,           0.0078478,                   0,            0.007624,            0.007624,            0.007624
                  50,            0.027356,            0.016357,                   0,             0.96973,             0.94928,             0.99062,             0.73885,            0.018834,           0.0078565,                   0,           0.0075745,           0.0075745,           0.0075745
                  51,            0.024812,            0.016447,                   0,             0.98184,             0.95556,             0.99213,             0.72854,            0.019228,           0.0077993,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.024571,            0.011533,                   0,             0.97127,             0.96296,             0.99213,             0.66807,            0.021766,           0.0077488,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,            0.028144,            0.015063,                   0,             0.96336,              0.9739,             0.99149,             0.70905,            0.021623,           0.0077805,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.026546,            0.014617,                   0,             0.96841,             0.97778,             0.99231,             0.76078,            0.018814,           0.0075868,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.027722,            0.014274,                   0,              0.9773,             0.95692,             0.99279,             0.72119,            0.020938,           0.0076712,                   0,            0.007327,            0.007327,            0.007327
                  56,            0.026328,            0.012062,                   0,             0.97771,              0.9747,              0.9933,             0.73157,            0.020433,           0.0074464,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.030086,            0.014397,                   0,             0.95695,             0.98794,             0.99315,             0.75069,            0.019086,           0.0073825,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.023897,            0.013036,                   0,              0.9777,             0.97438,              0.9936,             0.76822,             0.01829,            0.007335,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.026635,            0.014591,                   0,             0.97437,             0.97778,             0.99369,             0.76775,            0.017901,           0.0072257,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.022204,            0.012802,                   0,             0.96073,             0.99259,             0.99376,             0.69257,             0.02303,           0.0075672,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.026355,            0.013372,                   0,             0.99052,             0.97778,             0.99419,             0.74773,            0.017781,           0.0072965,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.023267,            0.011676,                   0,             0.98898,             0.97778,             0.99426,             0.77459,              0.0174,           0.0073495,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.022511,            0.013869,                   0,             0.97974,             0.98519,             0.99426,             0.78362,            0.017486,            0.007381,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.024746,            0.016947,                   0,             0.99063,             0.98519,             0.99426,             0.75448,            0.018062,           0.0072959,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.025244,            0.012053,                   0,             0.98527,             0.99115,             0.99441,             0.71807,            0.020701,           0.0073769,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.026509,            0.014369,                   0,             0.98536,             0.99728,             0.99448,             0.76915,            0.017764,           0.0071431,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.022481,             0.01287,                   0,             0.97425,                   1,             0.99351,             0.74205,            0.018741,           0.0073929,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.024108,            0.012973,                   0,             0.98504,             0.97557,             0.99301,             0.75174,            0.019242,           0.0076098,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.022915,            0.014308,                   0,             0.97059,             0.97779,             0.99243,             0.77069,            0.018002,           0.0077057,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.023117,            0.012046,                   0,             0.98495,             0.96947,             0.99209,             0.76041,            0.018752,            0.007841,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.023393,            0.014887,                   0,             0.96365,             0.98175,             0.99093,             0.73522,            0.018872,           0.0078851,                   0,            0.006535,            0.006535,            0.006535
                  72,             0.02627,            0.015517,                   0,             0.97066,              0.9804,             0.99202,             0.70091,            0.020222,           0.0075875,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.026966,            0.013017,                   0,             0.96378,             0.98543,             0.99196,             0.71633,            0.021187,           0.0074043,                   0,            0.006436,            0.006436,            0.006436
                  74,             0.02538,            0.012665,                   0,             0.97054,             0.97626,             0.99188,             0.78568,            0.017289,           0.0071991,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.023796,            0.011654,                   0,             0.98265,             0.97037,             0.99261,             0.79539,            0.017088,            0.007179,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.025522,            0.012978,                   0,             0.97095,              0.9903,             0.99358,             0.74836,            0.020558,           0.0072568,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.025251,            0.012727,                   0,             0.98253,             0.99259,             0.99419,             0.77397,            0.017051,            0.007139,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.022011,            0.011372,                   0,              0.9772,             0.97778,             0.99329,             0.79216,            0.016872,           0.0072536,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.024946,            0.013606,                   0,              0.9623,             0.98519,             0.98908,             0.78375,            0.017947,           0.0074863,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.023147,            0.015589,                   0,             0.97247,             0.97778,             0.98689,             0.75262,             0.02039,           0.0077711,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.023371,            0.011395,                   0,              0.9708,             0.98502,             0.98702,             0.74214,            0.019801,            0.007651,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.023496,            0.010617,                   0,              0.9738,             0.97037,             0.98329,             0.78071,            0.018209,           0.0075371,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,             0.02392,            0.013125,                   0,             0.96371,             0.98361,             0.98021,             0.75552,            0.019376,           0.0074046,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.023509,            0.014226,                   0,             0.97075,             0.98325,             0.98176,             0.78416,            0.017223,           0.0071646,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.023678,            0.012148,                   0,             0.97048,             0.97778,             0.98227,             0.75185,            0.019117,           0.0073208,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.023891,             0.01018,                   0,             0.96375,             0.98461,             0.98382,             0.78962,            0.016636,           0.0071107,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.021635,           0.0099358,                   0,             0.96206,             0.97778,             0.98535,             0.78578,            0.017146,           0.0071591,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.022372,            0.013233,                   0,             0.96883,             0.97778,             0.98417,             0.77878,            0.016769,           0.0070744,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.024126,            0.013618,                   0,             0.97055,             0.97661,             0.98441,             0.79774,            0.016538,           0.0070702,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.021865,            0.013047,                   0,             0.96896,             0.97778,             0.98472,             0.79475,            0.015925,           0.0069692,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.021603,            0.014411,                   0,             0.97058,             0.97759,             0.98892,             0.77641,            0.017948,            0.007047,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.022425,            0.011503,                   0,               0.977,             0.97037,             0.99063,             0.69697,             0.02061,           0.0071594,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.022965,            0.012006,                   0,              0.9568,             0.98447,             0.99058,             0.80921,            0.016442,           0.0068637,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.023649,            0.011524,                   0,             0.97055,             0.97665,             0.99068,             0.79173,            0.017708,           0.0069789,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.024897,            0.016118,                   0,             0.97775,             0.97658,             0.99186,             0.80448,            0.017036,           0.0068855,                   0,            0.005347,            0.005347,            0.005347
                  96,             0.02236,            0.011687,                   0,             0.97774,             0.97588,             0.99207,             0.78145,            0.017804,           0.0068827,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.024201,            0.011659,                   0,             0.97751,             0.97778,             0.99267,             0.78453,             0.01684,           0.0066843,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.023192,            0.011913,                   0,              0.9819,             0.97778,             0.99275,             0.80712,            0.016015,            0.006608,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.020454,            0.010194,                   0,             0.96903,             0.99259,             0.99366,             0.78811,            0.016782,           0.0067019,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.023115,              0.0146,                   0,             0.97791,             0.97778,             0.99359,             0.76617,            0.018905,           0.0068035,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.024087,            0.012262,                   0,             0.97095,             0.99041,             0.99373,             0.80806,            0.016083,            0.006544,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.020586,            0.012143,                   0,             0.97061,             0.99259,             0.99396,             0.82797,            0.015433,           0.0064838,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.020917,            0.014465,                   0,             0.98028,             0.98519,             0.99418,             0.81935,            0.015794,           0.0064262,                   0,            0.004951,            0.004951,            0.004951
                 104,             0.02003,            0.012466,                   0,             0.98525,             0.98987,             0.99441,             0.80174,            0.016727,             0.00652,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.021036,            0.012361,                   0,             0.98883,             0.99259,             0.99441,             0.81336,            0.015977,           0.0064398,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.023457,            0.011537,                   0,             0.98958,             0.99259,             0.99448,              0.8069,            0.016005,           0.0064726,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.020713,            0.013298,                   0,             0.99258,             0.99092,             0.99463,             0.80071,              0.0176,           0.0065226,                   0,            0.004753,            0.004753,            0.004753
                 108,             0.02302,             0.01283,                   0,             0.99259,             0.99249,             0.99463,             0.79276,            0.016194,           0.0063458,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.021054,            0.011495,                   0,             0.99209,             0.99259,             0.99478,             0.83253,            0.015246,           0.0062292,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.021251,            0.012178,                   0,             0.98677,             0.99259,             0.99485,             0.83046,             0.01558,           0.0062141,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.021748,            0.011709,                   0,             0.98466,             0.99259,              0.9947,             0.83256,            0.015054,           0.0061338,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.021197,            0.013418,                   0,               0.985,             0.99259,             0.99485,             0.80589,            0.016976,           0.0063215,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,             0.02256,            0.014211,                   0,               0.984,             0.99259,             0.99485,              0.8276,            0.015093,           0.0060606,                   0,            0.004456,            0.004456,            0.004456
                 114,             0.02062,            0.010841,                   0,             0.98528,             0.99158,             0.99478,             0.83239,            0.015041,           0.0060001,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.019285,            0.011287,                   0,             0.97813,                   1,             0.99463,             0.82173,            0.015736,            0.006135,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.020698,           0.0096704,                   0,             0.98719,             0.98519,             0.99478,             0.79931,            0.017092,           0.0061418,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.023961,            0.011493,                   0,              0.9872,             0.98519,             0.99478,             0.83752,            0.014783,           0.0059129,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.019876,             0.01204,                   0,             0.98391,             0.99259,             0.99471,             0.83008,            0.014765,           0.0058998,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.019473,             0.01181,                   0,             0.99093,             0.98519,             0.99471,              0.8303,            0.014753,           0.0059595,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.020136,           0.0092738,                   0,              0.9887,             0.98519,             0.99463,             0.83657,            0.014522,           0.0059016,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.021333,            0.012857,                   0,             0.98429,                   1,             0.99456,             0.82809,            0.014975,           0.0059743,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.019412,            0.010778,                   0,             0.98244,                   1,             0.99478,              0.8407,            0.014459,            0.005934,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.021841,            0.011667,                   0,             0.98249,                   1,             0.99478,             0.83249,            0.014603,            0.005935,                   0,            0.003961,            0.003961,            0.003961
                 124,             0.01889,             0.01083,                   0,             0.98539,             0.99949,             0.99485,             0.83984,            0.014808,           0.0059352,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.020569,            0.014308,                   0,             0.98732,             0.99259,             0.99485,             0.83666,            0.015273,           0.0060114,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.020338,            0.010489,                   0,             0.98535,             0.99679,              0.9947,             0.82774,            0.015083,           0.0060444,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,             0.01966,            0.011712,                   0,              0.9854,             0.99963,             0.99456,             0.82528,             0.01497,           0.0061064,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.020759,            0.012191,                   0,             0.98536,             0.99707,             0.99463,             0.81849,            0.015575,            0.006117,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.021366,            0.011483,                   0,             0.98436,                   1,             0.99456,             0.83338,            0.014334,           0.0059896,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.021013,            0.012534,                   0,             0.97635,                   1,              0.9941,             0.84453,            0.013903,           0.0060076,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.018221,            0.010063,                   0,             0.97966,                   1,             0.99425,             0.83873,              0.0141,            0.006036,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.019207,            0.011425,                   0,             0.98467,                   1,              0.9941,             0.84422,            0.013611,           0.0060058,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.020753,            0.012994,                   0,             0.98536,             0.99712,             0.99418,             0.84553,            0.013689,           0.0059913,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.017809,            0.010835,                   0,             0.98364,             0.99259,             0.99395,             0.84715,             0.01379,           0.0059951,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.020837,            0.012384,                   0,             0.98526,             0.99054,             0.99402,             0.84619,             0.01393,           0.0059328,                   0,            0.003367,            0.003367,            0.003367
                 136,             0.01908,           0.0095306,                   0,             0.98524,              0.9892,              0.9941,             0.83825,             0.01399,           0.0058428,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.020792,            0.010912,                   0,             0.98063,             0.98519,             0.99395,             0.84637,            0.013614,           0.0058375,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.019937,            0.010744,                   0,                0.98,             0.98519,             0.99395,             0.83855,            0.014206,            0.005872,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.020455,            0.010635,                   0,             0.97436,             0.98519,             0.99411,             0.83738,            0.014265,           0.0058784,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.020082,            0.012806,                   0,             0.97122,             0.99996,             0.99418,              0.8403,             0.01457,           0.0058684,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.021836,            0.013758,                   0,             0.97596,             0.99259,             0.99426,             0.84364,            0.013938,           0.0057721,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.019593,             0.01257,                   0,             0.97821,              0.9974,             0.99441,             0.85457,            0.013361,           0.0057117,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.017702,            0.012948,                   0,             0.98525,             0.98929,             0.99456,             0.85302,            0.013185,           0.0056981,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.017551,            0.010946,                   0,             0.96975,                   1,             0.99448,              0.8343,            0.014168,           0.0058065,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.019741,            0.011191,                   0,             0.97602,                   1,             0.99449,             0.84727,             0.01346,           0.0057024,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.019031,            0.011567,                   0,             0.97745,                   1,             0.99449,               0.835,            0.013654,            0.005716,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.019315,            0.012318,                   0,             0.98516,             0.99259,             0.99456,             0.84591,            0.013255,           0.0056392,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.020785,            0.013368,                   0,             0.98429,             0.99259,             0.99456,              0.8459,            0.013385,           0.0056444,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.020105,            0.010982,                   0,             0.98414,             0.99259,             0.99455,             0.85985,            0.012918,           0.0056264,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.018352,            0.011368,                   0,              0.9836,             0.99259,             0.99456,             0.85313,            0.012982,            0.005636,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.018439,            0.012529,                   0,              0.9831,             0.99259,             0.99448,             0.84539,            0.013257,           0.0056377,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.020973,            0.013419,                   0,              0.9834,             0.99259,             0.99456,             0.85508,            0.013037,           0.0056146,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.020116,            0.012679,                   0,             0.98418,             0.99259,             0.99463,             0.84342,            0.013648,           0.0056592,                   0,            0.002476,            0.002476,            0.002476
                 154,               0.019,            0.011952,                   0,             0.98489,             0.99259,             0.99463,             0.84149,            0.013988,           0.0057046,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.019958,            0.010546,                   0,             0.98527,             0.99127,             0.99463,             0.83578,            0.014085,           0.0057158,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.019041,            0.012875,                   0,             0.98527,             0.99117,             0.99463,             0.84888,            0.013504,           0.0056603,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.017103,            0.011356,                   0,             0.98527,             0.99097,             0.99463,             0.85468,             0.01328,           0.0056544,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.020894,            0.012055,                   0,             0.98526,             0.99035,             0.99463,              0.8535,             0.01313,           0.0056745,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.020209,            0.010617,                   0,             0.98349,             0.98519,             0.99448,             0.85431,            0.013153,           0.0056934,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.019025,            0.012988,                   0,             0.98525,             0.98993,             0.99456,             0.85315,            0.013319,           0.0057111,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.018441,            0.010228,                   0,             0.98529,             0.99238,             0.99456,             0.85271,            0.013338,           0.0057283,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.018938,            0.013065,                   0,              0.9853,             0.99272,             0.99449,             0.85345,            0.013279,           0.0057339,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.016037,            0.010572,                   0,             0.98538,             0.99865,             0.99441,             0.85526,            0.013332,           0.0057449,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.016306,           0.0096782,                   0,             0.98468,                   1,             0.99456,             0.85054,            0.013323,            0.005725,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.016717,           0.0075672,                   0,             0.98522,                   1,             0.99456,             0.86037,            0.013021,           0.0056853,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.017795,            0.013096,                   0,              0.9854,             0.99986,             0.99456,             0.85884,            0.013165,           0.0056811,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.020639,            0.015743,                   0,             0.98539,                   1,             0.99456,             0.85855,            0.013007,           0.0056418,                   0,            0.001783,            0.001783,            0.001783
                 168,             0.01698,            0.010118,                   0,              0.9854,             0.99995,             0.99456,             0.85749,            0.013135,           0.0056402,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.018067,            0.012837,                   0,             0.98538,             0.99861,             0.99456,             0.85904,            0.013036,           0.0056238,                   0,            0.001684,            0.001684,            0.001684
                 170,             0.01908,            0.012476,                   0,             0.98537,             0.99811,             0.99456,             0.85766,            0.012947,           0.0056126,                   0,           0.0016345,           0.0016345,           0.0016345
