               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,             0.08208,            0.032673,                   0,           0.0041905,             0.65185,            0.010058,            0.002489,            0.073194,             0.02457,                   0,            0.046257,           0.0052575,           0.0052575
                  12,            0.080337,             0.03062,                   0,           0.0044286,             0.68889,            0.016832,           0.0042515,            0.071033,            0.024891,                   0,             0.04164,           0.0056397,           0.0056397
                  13,            0.081008,             0.03102,                   0,           0.0042381,             0.65926,            0.033458,           0.0076219,            0.074581,            0.023958,                   0,            0.037012,            0.006012,            0.006012
                  14,            0.076924,            0.029225,                   0,           0.0043333,             0.67407,            0.032482,           0.0081895,            0.069846,            0.024503,                   0,            0.032374,           0.0063744,           0.0063744
                  15,            0.073113,            0.032169,                   0,           0.0041905,             0.65185,            0.018956,           0.0054311,            0.067378,            0.024743,                   0,            0.027727,           0.0067268,           0.0067268
                  16,            0.071693,             0.03921,                   0,              0.2412,            0.074074,            0.078645,            0.018902,            0.073874,            0.021895,                   0,            0.023069,           0.0070694,           0.0070694
                  17,            0.085069,            0.032498,                   0,            0.036322,             0.42963,            0.032191,           0.0082706,            0.089925,            0.019217,                   0,            0.018402,           0.0074021,           0.0074021
                  18,            0.079308,            0.030597,                   0,             0.36315,            0.096296,             0.15814,            0.045547,            0.067089,             0.02422,                   0,            0.013725,           0.0077249,           0.0077249
                  19,            0.073993,            0.030519,                   0,             0.42477,             0.27407,             0.31282,            0.098139,            0.078166,            0.021124,                   0,           0.0090378,           0.0080378,           0.0080378
                  20,            0.077409,            0.033861,                   0,            0.038578,              0.1037,            0.027563,           0.0062372,            0.084885,            0.019472,                   0,             0.00802,             0.00802,             0.00802
                  21,              0.0769,            0.031477,                   0,             0.31142,             0.19259,             0.16962,            0.053005,            0.071233,             0.01988,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.068458,            0.037598,                   0,              0.4302,             0.25185,             0.20933,            0.066987,            0.067526,            0.019642,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.062451,            0.041991,                   0,             0.47652,             0.31111,             0.34549,             0.10523,               0.064,             0.01802,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.064387,            0.033206,                   0,             0.34106,             0.37037,             0.22127,            0.050733,            0.075837,            0.015471,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.065083,            0.028266,                   0,             0.47709,             0.41227,             0.34549,             0.09211,            0.063583,             0.01654,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.065677,             0.02981,                   0,              0.6359,             0.41481,             0.48084,             0.17722,            0.061261,            0.016456,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.057327,            0.025429,                   0,             0.45852,             0.48148,             0.38232,             0.15686,            0.060743,            0.015771,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.064217,            0.032168,                   0,             0.21671,              0.3037,             0.16124,            0.044467,            0.072757,             0.01472,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.073897,            0.024515,                   0,             0.19868,             0.40741,             0.18081,            0.050927,            0.066104,            0.015144,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.068026,            0.029233,                   0,             0.39528,             0.39259,             0.34784,             0.13123,            0.057411,            0.015817,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.062644,            0.026663,                   0,             0.32686,             0.48889,             0.38194,             0.15162,            0.054365,            0.015865,                   0,             0.00703,             0.00703,             0.00703
                  32,             0.05915,            0.028001,                   0,             0.55817,             0.36296,             0.41957,             0.17419,             0.05707,            0.015468,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.060758,            0.027726,                   0,              0.2787,             0.46667,             0.29621,              0.1002,            0.060659,            0.015857,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.057635,            0.024995,                   0,             0.50395,              0.4963,             0.48685,             0.17391,            0.053802,            0.015526,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.054099,            0.024413,                   0,             0.67662,             0.45926,              0.5707,             0.19899,            0.051369,            0.015427,                   0,            0.006634,            0.006634,            0.006634
                  36,             0.05984,            0.022791,                   0,             0.27113,             0.38519,             0.21092,            0.075524,            0.072696,            0.013815,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.068118,            0.022108,                   0,              0.3813,             0.51852,             0.43566,             0.18143,            0.049904,            0.016012,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.054147,             0.02326,                   0,             0.62614,             0.51852,             0.57629,             0.26184,            0.045024,            0.016557,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.056164,            0.030163,                   0,             0.72264,             0.43704,             0.59968,             0.29067,            0.049844,            0.019222,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.059699,            0.026173,                   0,             0.49924,             0.62222,             0.63231,             0.21995,            0.057832,             0.01724,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.054441,            0.022063,                   0,             0.59927,             0.56496,             0.63264,              0.2904,            0.043059,            0.018603,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.048409,            0.022741,                   0,             0.67812,             0.54815,             0.65762,             0.31539,            0.041385,            0.018079,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.051204,            0.029475,                   0,              0.7482,             0.67407,              0.7533,             0.39912,            0.037527,            0.017404,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.048559,            0.027439,                   0,             0.40762,             0.58519,             0.50034,             0.16991,            0.049436,            0.016748,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.049294,            0.026014,                   0,             0.72304,             0.65185,             0.73909,             0.35311,            0.038227,            0.016355,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.044024,            0.021572,                   0,             0.77457,             0.72593,             0.81533,             0.44066,            0.034159,            0.015509,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.043985,            0.023972,                   0,             0.71677,             0.80609,             0.84561,             0.44542,            0.034687,            0.014828,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.042307,            0.023955,                   0,             0.72422,             0.75556,             0.84401,             0.40005,            0.040575,            0.014741,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.048165,            0.019459,                   0,             0.82311,             0.62222,             0.80905,             0.41058,            0.038326,            0.013251,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.046634,            0.024425,                   0,             0.77863,                 0.8,             0.89206,             0.52178,            0.033492,            0.012949,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.041685,            0.025559,                   0,              0.7381,             0.74074,             0.76989,               0.294,            0.051802,            0.013332,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.055303,            0.018201,                   0,             0.81113,             0.78519,             0.87599,             0.34503,            0.043633,            0.012467,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.054487,            0.021974,                   0,             0.89388,             0.74872,             0.89441,              0.4722,            0.036884,             0.01304,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.042314,            0.023297,                   0,             0.85576,             0.78519,             0.90017,             0.51069,            0.033028,            0.013228,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.041677,             0.02222,                   0,              0.8642,             0.82222,              0.9147,             0.53194,            0.031266,            0.012636,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.043205,             0.01814,                   0,             0.94414,             0.76296,             0.92115,             0.51082,             0.03621,            0.012295,                   0,            0.004555,            0.004555,            0.004555
                  57,             0.04254,            0.021406,                   0,             0.95477,             0.78188,             0.94453,             0.50785,            0.031073,            0.012486,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.036925,            0.019949,                   0,             0.84166,             0.88889,              0.9374,             0.51775,            0.030471,              0.0124,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.040773,            0.021513,                   0,             0.85098,               0.846,             0.93244,             0.55434,            0.030101,             0.01283,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.036555,            0.019967,                   0,             0.70685,             0.85732,             0.81996,             0.39932,            0.038371,            0.011831,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.043832,            0.019848,                   0,             0.77174,             0.83704,             0.83531,             0.48624,            0.032888,            0.012031,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.036616,            0.017535,                   0,             0.89218,             0.87407,             0.94543,             0.57897,             0.02938,            0.012366,                   0,            0.003961,            0.003961,            0.003961
                  63,             0.03591,            0.022264,                   0,             0.87892,             0.87407,             0.94136,              0.5762,             0.02847,            0.012024,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.038966,             0.02533,                   0,             0.90452,             0.85926,             0.94652,             0.56263,            0.031169,            0.011482,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.036179,              0.0177,                   0,             0.89921,             0.85912,             0.95164,             0.61422,            0.028085,            0.011328,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.037005,            0.020516,                   0,             0.89918,             0.87407,             0.95461,             0.60832,            0.026837,            0.011175,                   0,            0.003565,            0.003565,            0.003565
                  67,             0.03417,            0.019871,                   0,             0.89787,             0.85926,             0.94917,             0.60241,            0.029002,            0.011516,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.035539,            0.019173,                   0,             0.94257,             0.85095,             0.95321,             0.60902,            0.029281,             0.01129,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.039577,            0.020448,                   0,             0.87999,             0.92341,             0.96303,             0.52782,            0.032456,            0.010914,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.037831,            0.017456,                   0,             0.89164,             0.93333,             0.96367,             0.64246,            0.026715,            0.010965,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.034265,            0.022426,                   0,             0.89529,             0.95007,             0.97377,             0.64658,            0.026237,            0.010564,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.037791,            0.022336,                   0,              0.9183,             0.94815,             0.97415,             0.65987,            0.026029,            0.010562,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.033473,            0.017765,                   0,             0.92205,              0.9037,               0.965,             0.61669,            0.026463,            0.010702,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.033168,            0.016688,                   0,             0.90012,              0.9037,             0.96359,             0.59271,            0.027993,             0.01087,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.032995,            0.017323,                   0,             0.90248,             0.91111,             0.96269,             0.63247,            0.025718,            0.010677,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.033654,            0.017653,                   0,             0.90495,             0.91111,             0.96748,             0.62965,            0.026532,            0.010527,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.030726,            0.015876,                   0,             0.89967,             0.91111,             0.96772,             0.64611,            0.024664,             0.01039,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.029795,            0.015167,                   0,             0.93067,             0.86667,              0.9664,             0.62256,            0.026351,            0.010382,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.033718,            0.017598,                   0,             0.92645,              0.9037,             0.97199,             0.65854,             0.02393,            0.010085,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.031426,            0.020261,                   0,             0.93149,              0.8963,             0.97144,             0.60191,            0.027779,             0.01005,                   0,            0.002179,            0.002179,            0.002179
                  81,             0.03234,            0.015919,                   0,             0.93303,             0.91852,              0.9757,              0.6579,            0.024064,           0.0098563,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.031762,            0.014637,                   0,             0.94647,             0.91688,             0.97721,             0.66286,            0.023284,           0.0097775,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.031168,            0.016889,                   0,             0.94636,              0.9148,             0.97797,             0.65877,            0.023881,           0.0096508,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.030088,            0.018147,                   0,             0.93949,             0.92008,             0.97856,             0.67914,            0.023007,           0.0095289,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.029566,            0.016764,                   0,             0.94613,             0.92593,             0.97894,             0.65506,            0.023736,            0.009509,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.030961,            0.013664,                   0,             0.94867,             0.91852,             0.97904,             0.66839,            0.022946,            0.009444,                   0,            0.001585,            0.001585,            0.001585
                  87,              0.0293,            0.013125,                   0,             0.96257,             0.91852,             0.97899,             0.68499,            0.022499,           0.0093317,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.028655,            0.018153,                   0,             0.95963,             0.91852,             0.98024,             0.69692,            0.021751,           0.0092157,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.033187,            0.018454,                   0,              0.9614,             0.92251,             0.98115,              0.6967,            0.021733,           0.0091435,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.030379,            0.017728,                   0,             0.96199,             0.93739,              0.9822,             0.70571,            0.021178,           0.0090551,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.028593,            0.018035,                   0,             0.96213,             0.94105,             0.98351,             0.69356,            0.021432,           0.0089521,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.026032,            0.015291,                   0,              0.9624,             0.94787,             0.98463,             0.71067,            0.020692,           0.0088449,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.028262,            0.015369,                   0,             0.95522,             0.94074,             0.98554,             0.72053,            0.020585,           0.0087831,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.029476,            0.014854,                   0,             0.96275,             0.92593,             0.98624,             0.72189,            0.020738,           0.0087629,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.031684,            0.019766,                   0,             0.95583,             0.96178,             0.98804,             0.72557,            0.021469,           0.0087383,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.027695,            0.015489,                   0,             0.94905,             0.96296,             0.98858,             0.72355,            0.021784,           0.0087305,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.028455,            0.015157,                   0,             0.94866,             0.95818,             0.98827,             0.72624,            0.021177,           0.0086863,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.029022,            0.015744,                   0,             0.94653,             0.95556,             0.98835,             0.73087,            0.020955,           0.0086705,                   0,            0.000397,            0.000397,            0.000397
                  99,             0.02708,            0.013968,                   0,             0.94885,             0.95556,             0.98853,             0.72874,            0.020438,           0.0086695,                   0,            0.000298,            0.000298,            0.000298
