               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  31,            0.040056,           0.0089105,                   0,              0.8027,             0.66016,             0.78432,             0.42924,            0.038023,           0.0063619,                   0,            0.008515,            0.008515,            0.008515
                  32,            0.039167,           0.0090348,                   0,             0.83342,             0.78491,             0.87319,             0.49536,            0.032746,           0.0051738,                   0,           0.0084655,           0.0084655,           0.0084655
                  33,            0.038451,           0.0086934,                   0,             0.82765,             0.76108,             0.85749,             0.42701,            0.038069,           0.0051389,                   0,            0.008416,            0.008416,            0.008416
                  34,            0.037725,           0.0082803,                   0,             0.86435,             0.79352,             0.87543,             0.49301,            0.033016,           0.0049864,                   0,           0.0083665,           0.0083665,           0.0083665
                  35,            0.039976,           0.0079546,                   0,              0.8586,             0.77908,             0.86919,             0.49882,            0.033349,           0.0052017,                   0,            0.008317,            0.008317,            0.008317
                  36,            0.038147,           0.0086959,                   0,             0.86359,             0.76449,             0.88236,             0.50782,            0.032182,           0.0051736,                   0,           0.0082675,           0.0082675,           0.0082675
                  37,            0.038364,            0.008289,                   0,             0.87542,             0.75472,              0.8904,              0.5235,            0.031284,           0.0050447,                   0,            0.008218,            0.008218,            0.008218
                  38,            0.037454,           0.0081917,                   0,             0.86682,             0.81132,             0.89274,             0.53465,             0.03097,           0.0048397,                   0,           0.0081685,           0.0081685,           0.0081685
                  39,            0.037794,           0.0077981,                   0,             0.78443,             0.76981,             0.85467,             0.48711,            0.031458,           0.0053501,                   0,            0.008119,            0.008119,            0.008119
                  40,            0.036159,           0.0090301,                   0,             0.89037,             0.79682,             0.91054,             0.54196,            0.030413,           0.0047819,                   0,           0.0080695,           0.0080695,           0.0080695
                  41,             0.03932,           0.0073202,                   0,             0.89812,             0.81132,             0.90048,             0.50722,            0.033457,           0.0051397,                   0,             0.00802,             0.00802,             0.00802
                  42,            0.036614,           0.0078087,                   0,             0.89225,             0.76226,             0.86975,             0.47485,            0.033944,            0.005498,                   0,           0.0079705,           0.0079705,           0.0079705
                  43,            0.036722,           0.0080554,                   0,             0.91675,             0.80755,             0.92989,             0.55496,            0.030357,           0.0045626,                   0,            0.007921,            0.007921,            0.007921
                  44,            0.036027,            0.007478,                   0,             0.86274,             0.77736,             0.88593,             0.53772,            0.032495,           0.0053236,                   0,           0.0078715,           0.0078715,           0.0078715
                  45,            0.034911,           0.0077877,                   0,             0.90525,             0.83774,             0.92532,             0.56005,            0.029367,            0.004641,                   0,            0.007822,            0.007822,            0.007822
                  46,            0.035685,           0.0077161,                   0,             0.87299,             0.84906,             0.92143,             0.55101,            0.029838,           0.0048579,                   0,           0.0077725,           0.0077725,           0.0077725
                  47,            0.035748,           0.0076362,                   0,             0.87803,             0.75849,             0.86377,             0.50006,            0.033484,            0.005133,                   0,            0.007723,            0.007723,            0.007723
                  48,            0.036532,             0.00849,                   0,             0.91152,             0.84906,             0.94498,             0.58612,            0.028248,            0.004352,                   0,           0.0076735,           0.0076735,           0.0076735
                  49,            0.033763,           0.0081081,                   0,             0.91667,             0.83018,             0.93616,             0.57643,            0.028473,           0.0045374,                   0,            0.007624,            0.007624,            0.007624
                  50,            0.034283,           0.0078244,                   0,             0.90994,             0.82642,              0.9314,             0.57145,            0.029753,           0.0047302,                   0,           0.0075745,           0.0075745,           0.0075745
                  51,            0.033244,           0.0071427,                   0,             0.89812,             0.84906,             0.94473,             0.58252,            0.027297,           0.0043148,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.033658,           0.0062584,                   0,             0.90134,             0.82264,             0.94847,             0.58974,            0.027229,           0.0042965,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,            0.034763,           0.0080378,                   0,             0.93275,             0.83736,             0.95934,             0.59996,            0.026729,           0.0042178,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.033773,           0.0074257,                   0,              0.9391,             0.87288,             0.96133,             0.60915,            0.026545,           0.0042123,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.032025,           0.0078217,                   0,             0.87277,             0.88012,             0.93898,             0.58131,            0.028392,            0.004446,                   0,            0.007327,            0.007327,            0.007327
                  56,             0.03429,           0.0073568,                   0,              0.8959,             0.81509,              0.9287,             0.57322,            0.027651,           0.0047222,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.031301,           0.0069436,                   0,             0.84975,             0.90189,             0.94036,             0.60571,             0.02587,           0.0042662,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.033478,           0.0063624,                   0,             0.92338,             0.86411,             0.95023,             0.59353,            0.027405,           0.0044886,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.031045,           0.0076941,                   0,             0.92884,             0.83739,             0.93683,             0.60594,            0.026817,           0.0044968,                   0,            0.007129,            0.007129,            0.007129
                  60,             0.03241,           0.0069918,                   0,             0.91052,             0.88679,             0.95208,             0.59475,            0.027198,           0.0044286,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.031275,           0.0073056,                   0,             0.91761,             0.79855,             0.91599,             0.56384,            0.029758,           0.0049629,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.031964,            0.006894,                   0,             0.86245,             0.87545,              0.9158,               0.568,            0.028421,            0.004387,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.031741,           0.0067951,                   0,             0.88424,             0.89811,             0.95678,             0.60308,            0.027812,           0.0042501,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.030694,           0.0064784,                   0,              0.9032,             0.92453,             0.97629,             0.64345,            0.025471,           0.0038372,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.032186,           0.0070171,                   0,             0.93634,             0.91321,             0.97182,             0.65299,            0.025238,           0.0038691,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.031635,            0.007106,                   0,             0.93364,              0.9025,             0.96734,             0.64468,            0.025338,            0.004211,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.031266,           0.0073041,                   0,             0.94819,             0.88679,             0.96552,             0.62521,             0.02661,           0.0040341,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.030189,           0.0067288,                   0,             0.92464,             0.93962,             0.97785,             0.64307,            0.025848,           0.0036653,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.029328,           0.0073156,                   0,             0.94615,             0.92827,              0.9834,             0.66065,            0.023852,           0.0036283,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.029899,           0.0062756,                   0,             0.91811,             0.93081,             0.97837,             0.63001,            0.025159,           0.0037919,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.031194,           0.0059491,                   0,             0.94133,              0.9082,             0.97772,             0.60157,            0.026121,           0.0039516,                   0,            0.006535,            0.006535,            0.006535
                  72,             0.03055,           0.0060159,                   0,             0.94167,             0.96604,             0.98571,             0.66529,            0.024035,           0.0035897,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.031663,            0.006476,                   0,             0.93001,             0.95278,             0.98129,              0.6453,            0.026157,           0.0037747,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.031458,           0.0068009,                   0,             0.95623,             0.92075,             0.98419,             0.67517,            0.023874,           0.0035852,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.030155,           0.0075815,                   0,             0.95265,             0.93962,             0.98594,             0.68699,            0.023523,           0.0034792,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.030221,           0.0068879,                   0,             0.92955,             0.96226,             0.98489,             0.69015,            0.023109,           0.0035666,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.028681,           0.0063847,                   0,             0.91754,             0.96604,             0.98398,             0.65948,            0.024033,            0.003761,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.030055,           0.0060396,                   0,             0.94073,             0.89837,             0.96928,             0.63683,            0.025268,           0.0039896,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.030134,           0.0071171,                   0,             0.95534,             0.96861,             0.98906,             0.69467,            0.022533,           0.0033606,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.028462,           0.0061411,                   0,             0.96392,             0.95849,             0.98614,             0.65772,            0.023353,           0.0033939,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.028863,           0.0065377,                   0,             0.94361,             0.94727,             0.98446,             0.67341,            0.022905,           0.0036673,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.028058,           0.0064642,                   0,             0.93869,             0.89811,             0.97366,             0.65638,            0.024642,           0.0040609,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.027383,           0.0068173,                   0,             0.93717,             0.95683,             0.98836,             0.68823,            0.022967,           0.0033774,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.029125,           0.0063053,                   0,             0.96168,             0.94689,             0.98543,             0.67952,            0.023872,           0.0033005,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.028859,           0.0066449,                   0,             0.94725,             0.94862,             0.98477,             0.70994,            0.021773,           0.0033318,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.028859,           0.0060625,                   0,             0.97525,             0.96226,             0.99068,             0.71319,            0.021537,           0.0034548,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.026909,           0.0062237,                   0,              0.9674,             0.97358,             0.99115,             0.69446,            0.021392,            0.003276,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.026366,           0.0059718,                   0,             0.97632,             0.96981,             0.99322,             0.73454,            0.020266,           0.0031699,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.027803,           0.0062186,                   0,             0.98092,             0.97027,             0.99319,               0.718,            0.020868,           0.0031351,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.026545,           0.0059741,                   0,             0.98836,             0.96133,             0.99268,             0.72044,            0.020661,           0.0032692,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.027452,           0.0055771,                   0,             0.97725,             0.97265,             0.99248,             0.69785,            0.021443,           0.0032499,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.027028,           0.0064609,                   0,             0.94433,             0.96021,             0.98782,             0.70846,            0.021406,           0.0034163,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.026924,           0.0065695,                   0,             0.97381,             0.98236,             0.99233,             0.73274,            0.020114,           0.0030995,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.025302,           0.0060197,                   0,             0.97697,              0.9606,             0.99197,             0.72126,            0.020789,           0.0030922,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.025606,           0.0057243,                   0,             0.97354,             0.97178,              0.9935,             0.74554,            0.019193,            0.002933,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.026132,           0.0059839,                   0,             0.96682,             0.99623,             0.99375,             0.74052,            0.018957,           0.0029614,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.026418,           0.0052806,                   0,             0.95957,             0.97358,             0.99196,                0.74,            0.019607,           0.0031269,                   0,            0.005248,            0.005248,            0.005248
                  98,             0.02679,           0.0057266,                   0,             0.96865,             0.98491,             0.98946,             0.73511,            0.019401,           0.0030436,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.025639,           0.0053979,                   0,             0.93695,             0.97736,             0.98776,             0.73362,            0.019657,           0.0031533,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.025791,           0.0057863,                   0,             0.94919,             0.95849,             0.98951,             0.70808,            0.020848,             0.00333,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.028064,           0.0055826,                   0,             0.96661,             0.96981,             0.99127,             0.74096,            0.019723,           0.0031134,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.025491,           0.0059667,                   0,             0.96248,             0.96799,             0.99018,             0.74536,            0.020061,           0.0031273,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.025055,           0.0054714,                   0,             0.96653,             0.98081,             0.98864,             0.73983,            0.019293,           0.0029857,                   0,            0.004951,            0.004951,            0.004951
                 104,              0.0259,           0.0059856,                   0,             0.97033,             0.98732,             0.99165,             0.75341,            0.018477,           0.0028582,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.025368,           0.0057398,                   0,             0.97711,             0.96659,             0.99158,             0.74419,            0.019522,           0.0031321,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.025782,           0.0058966,                   0,              0.9907,             0.99623,             0.99492,             0.74483,            0.019237,           0.0030163,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.025309,            0.005882,                   0,             0.99236,             0.98068,             0.99448,             0.75371,            0.018853,           0.0029356,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.024557,           0.0057489,                   0,             0.97399,             0.99623,             0.99401,             0.74755,            0.018901,           0.0028041,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.023912,           0.0055978,                   0,             0.98847,              0.9706,             0.99386,             0.76164,            0.017837,           0.0027774,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.023965,           0.0052549,                   0,             0.97618,             0.99623,             0.99428,             0.74414,            0.018696,           0.0028487,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.024294,           0.0059057,                   0,             0.97715,             0.99245,             0.99409,             0.76779,            0.018577,            0.002767,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.025531,            0.005448,                   0,              0.9806,             0.95363,             0.99093,             0.74244,            0.019786,           0.0030687,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.023312,           0.0058416,                   0,             0.98859,             0.98071,              0.9944,             0.76416,            0.017737,           0.0027581,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.023378,           0.0052851,                   0,             0.94873,             0.99245,             0.99249,             0.76855,            0.017698,           0.0028803,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.023923,           0.0055889,                   0,             0.96813,             0.98868,             0.99177,              0.7641,            0.017966,           0.0028528,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.024676,           0.0054333,                   0,             0.97155,             0.97736,             0.99192,             0.76177,            0.017982,           0.0028381,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.023953,           0.0062572,                   0,             0.98505,             0.99459,             0.99428,             0.77258,            0.017352,           0.0026418,                   0,            0.004258,            0.004258,            0.004258
                 118,             0.02388,            0.005215,                   0,             0.98792,             0.99623,             0.99435,             0.78649,            0.017024,             0.00266,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.022514,           0.0051419,                   0,             0.98871,             0.98868,             0.99435,             0.77827,            0.016877,           0.0026929,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.023147,            0.005091,                   0,             0.98508,             0.99647,             0.99481,             0.77998,            0.017516,           0.0028191,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.024536,           0.0044662,                   0,             0.99191,                   1,             0.99478,             0.77928,            0.017455,           0.0026344,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.021733,           0.0051397,                   0,             0.98433,             0.98868,             0.99466,             0.78775,            0.017411,           0.0026497,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.022662,           0.0053017,                   0,             0.97806,             0.98491,             0.99455,             0.78049,            0.017384,            0.002763,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.022822,             0.00493,                   0,             0.99379,             0.99245,             0.99489,             0.77987,            0.017522,           0.0027026,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.024664,           0.0052557,                   0,             0.99022,             0.99623,             0.99474,             0.78615,            0.017848,           0.0027474,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.022811,           0.0054686,                   0,             0.99623,             0.99796,               0.995,             0.79678,            0.016495,           0.0026412,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.020896,           0.0050891,                   0,             0.99968,             0.99623,               0.995,             0.80392,             0.01599,           0.0025372,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.021707,           0.0050955,                   0,             0.99947,             0.99623,               0.995,             0.81042,            0.015861,           0.0025018,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,             0.02187,           0.0051077,                   0,             0.99576,                   1,               0.995,             0.81026,            0.016058,           0.0024689,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.022478,           0.0054398,                   0,             0.99624,             0.99917,               0.995,              0.8154,            0.015986,            0.002491,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.022498,           0.0049879,                   0,             0.99921,             0.99623,               0.995,             0.80959,            0.015624,           0.0024981,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.022229,           0.0050425,                   0,             0.99819,             0.98868,             0.99481,             0.79345,            0.016679,           0.0026549,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.022172,            0.005194,                   0,               0.987,             0.99245,             0.99466,             0.79739,            0.015891,           0.0026242,                   0,            0.003466,            0.003466,            0.003466
                 134,             0.02136,           0.0051612,                   0,                   1,             0.99108,               0.995,             0.81242,            0.015136,           0.0025341,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,             0.02105,           0.0049974,                   0,             0.99967,                   1,               0.995,             0.81468,            0.015062,           0.0024416,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.021311,           0.0044742,                   0,             0.99805,                   1,               0.995,             0.82752,            0.014882,           0.0024149,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,             0.02185,           0.0053761,                   0,             0.98801,                   1,             0.99492,             0.83225,            0.014639,           0.0023905,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.022028,           0.0058104,                   0,             0.98763,             0.99245,             0.99462,             0.83109,            0.014676,           0.0024699,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.022167,           0.0047086,                   0,              0.9939,                   1,             0.99489,             0.82505,            0.014345,           0.0023856,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.020341,           0.0051445,                   0,              0.9888,             0.99947,             0.99496,             0.83288,            0.014424,           0.0023464,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.021337,           0.0049291,                   0,             0.99246,             0.99295,             0.99496,             0.83487,            0.014391,           0.0023572,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.021364,           0.0053567,                   0,             0.99039,             0.99623,             0.99473,             0.82298,            0.015241,           0.0025288,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.020896,           0.0050273,                   0,             0.99284,                   1,             0.99496,             0.83145,            0.014013,            0.002256,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.020793,           0.0051547,                   0,             0.99152,                   1,             0.99496,              0.8296,            0.014586,           0.0023234,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.019284,            0.004596,                   0,             0.99192,                   1,             0.99496,             0.83833,            0.013973,           0.0022576,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.018913,           0.0043634,                   0,              0.9947,                   1,               0.995,             0.83601,            0.013824,           0.0022475,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.021304,           0.0049127,                   0,             0.99848,                   1,               0.995,             0.83591,            0.013877,           0.0022276,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.020605,           0.0047767,                   0,                   1,             0.99614,               0.995,             0.84365,            0.013808,           0.0022111,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.019467,            0.004699,                   0,             0.99251,             0.99954,             0.99493,              0.8422,            0.013748,           0.0022032,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.019754,           0.0043615,                   0,             0.99582,             0.99623,             0.99481,             0.84486,            0.014006,           0.0022325,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,             0.02076,           0.0051851,                   0,             0.99588,                   1,             0.99481,             0.83484,            0.014471,           0.0022647,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.019769,           0.0043239,                   0,             0.99376,                   1,             0.99496,             0.83507,            0.013991,           0.0022301,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.020264,           0.0049693,                   0,             0.99961,                   1,               0.995,             0.85624,            0.013133,            0.002137,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.020459,           0.0048909,                   0,             0.99942,                   1,               0.995,             0.83013,            0.014108,           0.0022373,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.019308,           0.0047142,                   0,                   1,             0.99901,               0.995,             0.84274,            0.013738,            0.002195,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.018781,           0.0039276,                   0,             0.99624,             0.99943,               0.995,             0.85136,            0.013075,           0.0021447,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.018828,           0.0047044,                   0,             0.99597,                   1,               0.995,             0.85763,            0.012624,           0.0021311,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.017919,           0.0043397,                   0,             0.99548,             0.99245,             0.99496,             0.85434,            0.012975,           0.0022431,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.018063,           0.0041669,                   0,             0.99193,                   1,               0.995,             0.85603,            0.012492,           0.0021101,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.019057,           0.0045001,                   0,             0.99844,                   1,               0.995,             0.86272,            0.012706,           0.0020946,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.018667,           0.0046868,                   0,             0.99922,                   1,               0.995,             0.86182,            0.012848,           0.0020871,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.018696,           0.0043527,                   0,              0.9993,                   1,               0.995,             0.86621,            0.012259,           0.0020442,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.018595,           0.0043428,                   0,              0.9994,                   1,               0.995,             0.85402,            0.012474,              0.0021,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.019012,            0.004264,                   0,             0.99934,                   1,               0.995,             0.85294,            0.012476,           0.0021576,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.018307,           0.0044657,                   0,              0.9995,                   1,               0.995,             0.86531,            0.011792,             0.00205,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.017956,           0.0046446,                   0,                   1,             0.99885,               0.995,             0.86747,            0.012113,           0.0020358,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.018274,           0.0046703,                   0,             0.99519,                   1,               0.995,             0.85685,            0.012639,           0.0020585,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.017115,           0.0041076,                   0,             0.99624,             0.99967,               0.995,             0.86671,            0.012164,           0.0020501,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.017752,           0.0043473,                   0,             0.99542,                   1,               0.995,             0.86419,            0.012247,           0.0020291,                   0,            0.001684,            0.001684,            0.001684
